id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	sampleSizeValue	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28772	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28772	28772	"Planta escandente, tallos rojizos, flores blancas"	1276	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2840	2840		5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	Humberto Mendoza	2019-06-05		Valeriana crassifolia	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	crassifolia	Especie		Kunth	
UPTC:26:28773	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28773	28773	"Hierba 50 cm de talla, flores blancas, cáliz vino"	1493	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3971	3971		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7056389	WGS84	María Malagón	2019-06-13		Valeriana pilosa	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	pilosa	Especie		Ruiz & Pav.	
UPTC:26:28774	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28774	28774	"Hierba 40 cm de talla, cáliz morado, flores blancas, en zona húmeda"	1302	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3493	3493		5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	María Malagón	2019-06-13		Valeriana pilosa	Plantae	Magnoliophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	pilosa	Especie		Ruiz & Pav.	
UPTC:26:28775	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28775	28775	"Hierba 30 cm, tallos verde claro, hojas pubescentes, flor blanca, en páramo"	1192	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, laguna de Barro"		3825	3825		5°50'8.9''N | 72°42'39.4''W	5°50'8.9''N	72°42'39.4''W	Grados minutos segundos	WGS84	5.8358056	-72.7109444	WGS84	María Malagón	2019-06-13		Cerastium arvense	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	arvense	Especie		L.	
UPTC:26:28776	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28776	28776	"Hierba 50 cm de talla, flor con pétalos blancos, en pajonal"	1296	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3493	3493		5°51'17.5''N | 72°45'10.5''W	5°51'17.5''N	72°45'10.5''W	Grados minutos segundos	WGS84	5.8548611	-72.7529167	WGS84	María Malagón	2019-06-13		Cerastium arvense	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	arvense	Especie		L.	
UPTC:26:28777	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28777	28777	"Hierba 20 cm de talla, flor con pétalos blancos"	1350	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Pastizal		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, cerca a la Laguna"		3483	3483		5°51'17.2''N | 72°38'25.2''W	5°51'17.2''N	72°38'25.2''W	Grados minutos segundos	WGS84	5.8547778	-72.6403333	WGS84	María Malagón	2019-06-13		Cerastium fontanum	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	fontanum	Especie		Baumg.	
UPTC:26:28778	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28778	28778	"Hierba escandente, tallos rojizos y verde claro, cáliz verde, pétalos blancos, en bosque"	1364	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	María Malagón	2019-06-13		Cerastium fontanum	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cerastium	fontanum	Especie		Baumg.	
UPTC:26:28779	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28779	28779	"Hierba 40 cm de talla, tallo rojizo, cáliz verde, corola amarilla, en bosque"	1373	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	María Malagón	2019-06-13		Calceolaria tripartita	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Calceolariaceae	Calceolaria	tripartita	Especie		Ruiz & Pav.	
UPTC:26:28780	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28780	28780	"Planta arrosetada, 1.50 m de altura, brácteas del escapo verdes, apiculadas, más verdes y más pubescentes las superiores, con tonos amarillo y café, flores con petalos azules, sépalos verde claro"	1288	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, finca los Arenales"		3485	3485		5°51'20.1''N | 72°45'14.5''W	5°51'20.1''N	72°45'14.5''W	Grados minutos segundos	WGS84	5.8555833	-72.7540278	WGS84	María Malagón	2019-06-11		Puya santosii	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Puya	santosii	Especie		Cuatrec.	
UPTC:26:28781	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28781	28781	"Planta arrosetada, roseta 50 cm de talla, escapo color café claro, brácteas aciculares con indumento, brácteas florales café, apiculadas, sépalos la mitad de los pétalos, carinados con indumento, pétalos verde grisaceo, 1 flor abierta por ramo, crece en zona seca en páramo, con clones"	1464	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3951	3951		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7059167	WGS84	María Malagón	2019-06-11		Puya nitida	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Puya	nitida	Especie		Mez	
UPTC:26:28782	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28782	28782	"Hierba arrosetada, roseta 40 cm, inflorescencia 1.4 m, escapo verde con escamas, brácteas del escapo las inferiores mayores que los entrenudos, se hacen menores las superiores, brácteas primarias pequeñas, cerca de 7 flores por ramo, bráctea floral menor que los sépalos, verde oscuro, todo con indumento ocre, pétalos verdes, claros hacia los márgenes, estambres amarillos, estigma verde, bráctea floral café hasta 2 flores abiertas por ramo, creciendo en borde de paredón rocoso"	1264	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18			SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2840	2840		5°53'24''N | 72°47'4.7''W	5°53'24''N	72°47'4.7''W	Grados minutos segundos	WGS84	5.89	-72.7846389	WGS84	María Malagón	2019-06-11		Puya bicolor	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Puya	bicolor	Especie		Mez	
UPTC:26:28783	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28783	28783	"Planta epífita sobre rama de árbol, roseta 50 cm de talla, hojas verdes con vaina castaña, escapo verde claro, brácteas rojas hacia la parte superior, bráctea floral verde rojiza, menor que el ramo, flor estéril en la base del ramo, bráctea floral carinada, rojiza, cerca de 12 flores por ramo, sépalos verdes, carinados, pétalos morado claro-lila, cápsula mayor que los sépalos"	1457	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3252	3252		5°52'34.9''N | 72°44'25.8''W	5°52'34.9''N	72°44'25.8''W	Grados minutos segundos	WGS84	5.8763611	-72.7405	WGS84	María Malagón	2019-06-11		Tillandsia denudata	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Tillandsia	denudata	Especie		André	
UPTC:26:28784	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28784	28784	"Planta arrosetada, lámina verde, vaina blanca, bráctea del escapo verde claro-amarillenta, apiculadas, escamas de la lámina sericeas, brácteas florales verde amarillentas, café claro hacia el ápice, 3 flores por ramo, sépalos verde claro, indumento café claro, pétalos azules, sin clones, crece en zona húmeda"	1475	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-21	8:00/16:00	2019	05	21	Páramo		SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3971	3971		5°51'27.1''N | 72°42'20.3''W	5°51'27.1''N	72°42'20.3''W	Grados minutos segundos	WGS84	5.8575278	-72.7056389	WGS84	María Malagón	2019-06-11		Puya santosii	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Puya	santosii	Especie		Cuatrec.	
UPTC:26:28785	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28785	28785	"Caliorósula 2 m de altura, hojas con poco indumento, sinflorescencia en grupo de 3 capítulos, escapo con abundante indumento, brácteas con abundante indumento dentro en los ejes, calígulo con pubescencia densa, flor con lígulas amarillas, las tubulosas amarillentas"	1201	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, camino a la laguna de Barro"		3917	3917		5°50'6.8''N | 72°42'50.4''W	5°50'6.8''N	72°42'50.4''W	Grados minutos segundos	WGS84	5.8352222	-72.714	WGS84	José Aguilar	2019-06-13		Espeletia grandiflora	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	grandiflora	Especie		Humb. & Bonpl.	
UPTC:26:28786	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28786	28786	"Caliorósula 1.3 m de altura, hojas con indumento corto, blanco, largo en la vaina, inflorescencia pubescente, largo amarillo, grupos de 3 capítulos, lígulas amarillas, largas, calígulo con indumento amarillo, verde claro al interior, flores del tubo amarillo café en el centro, amarillas las del centro"	1355	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada"		3638	3638		5°50'56.5''N | 72°38'59.3''W	5°50'56.5''N	72°38'59.3''W	Grados minutos segundos	WGS84	5.8490278	-72.6498056	WGS84	José Aguilar	2019-06-13		Espeletia grandiflora	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	grandiflora	Especie		Humb. & Bonpl.	
UPTC:26:28787	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28787	28787	"Caliorósula 1.5 m de altura, hojas con poco indumento, indumento de la vaina blanquecino, brácteas con poco indumento denso, sinflorescencia con 3 capítulos, abundante indumento, lígulas amarillas, calígulo no pubescente al interior, flores del tubo amarillo verdoso"	1203	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, laguna de Barro"		3825	3825		5°50'8.9''N | 72°42'39.4''W	5°50'8.9''N	72°42'39.4''W	Grados minutos segundos	WGS84	5.8358056	-72.7109444	WGS84	José Aguilar	2019-06-13		Espeletia grandiflora	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	grandiflora	Especie		Humb. & Bonpl.	
UPTC:26:28788	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28788	28788	"Caliorósula 2 m de altura, hojas anchas, con abundante indumento corto, indumento de la vaina amarillento, inflorescencia con tres capítulos, dos brácteas con indumento blanco-amarillento, calígulo con poco indumento al interior, amarillo verdoso, flores liguladas amarillas, flores tubulosas amarillo oscuro"	1202	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-17	8:00/16:00	2019	05	17	Páramo		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, camino a la laguna de Barro"		3917	3917		5°50'6.8''N | 72°42'50.4''W	5°50'6.8''N	72°42'50.4''W	Grados minutos segundos	WGS84	5.8352222	-72.714	WGS84	José Aguilar	2019-06-13		Espeletia lopezii	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	lopezii	Especie		Cuatrec.	
UPTC:26:28789	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28789	28789	"Hierba rasante, inflorescencias blancas, frutos inmaduros verdes"	1361	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	María Malagón	2019-06-19		Hydrocotyle humboldtii	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Hydrocotyle	humboldtii	Especie		A. Rich.	
UPTC:26:28790	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28790	28790	"Árbol de 6 m de altura, hojas con envés cobrizo, flor amarillo verdoso, frutos morado oscuro, en borde de camino"	1354	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19			SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, camino"		3510	3510		5°51'11''N | 72°38'34.7''W	5°51'11''N	72°38'34.7''W	Grados minutos segundos	WGS84	5.8530556	-72.6429722	WGS84	María Malagón	2019-06-20		Oreopanax discolor	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Oreopanax	discolor	Especie		(Kunth) Decne. & Planch.	
UPTC:26:28791	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28791	28791	"Árbol 3 m de altura, frutos verde claro"	1390	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Sofía Gómez-Parra	2019-06-05		Hesperomeles ferruginea	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Hesperomeles	ferruginea	Especie		(Pers.) Benth.	
UPTC:26:28792	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28792	28792	"Arbusto 1.8 m de altura, envés de las hojas blanquecino, flores amarillo naranja, en pastizal"	1356	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	María Malagón	2019-06-11		Berberis	Plantae	Magnoliophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis		Género	sp.		
UPTC:26:28793	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28793	28793	"Hierba epífita, 40 cm de talla, flores naranja claro con columna negro rojizo, algunas flores verde amarillento, en bosque"	1334	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	Sofía Gómez-Parra	2019-06-05		Epidendrum erosum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum	erosum	Especie		Ames & C.Schweinf.	
UPTC:26:28794	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28794	28794	"Hierba epífita sobre rama de árbol, flor amarillo verdoso, columna con mancha oscura, pétalos verde amarillo oscuro"	1320	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Sofía Gómez-Parra	2019-06-05		Epidendrum erosum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum	erosum	Especie		Ames & C.Schweinf.	
UPTC:26:28795	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28795	28795	"Hierba epífita, hojas verdes con tonos color rosa oscuro, flores rosa oscuro, traslúcidas"	1311	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque alto andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3450	3450		5°51'21.6''N | 72°38'20''W	5°51'21.6''N	72°38'20''W	Grados minutos segundos	WGS84	5.856	-72.6388889	WGS84	Sofía Gómez-Parra	2019-06-05		Trichosalpinx chamaelepanthes	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Trichosalpinx	chamaelepanthes	Especie		(Rchb.f.) Luer	
UPTC:26:28796	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28796	28796	"Arbusto 1 m de talla, flores amarillas, en borde de camino"	1261	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-18	8:00/16:00	2019	05	18	Bosque alto andino en regeneración		SA	Colombia	CO	Boyacá	Tasco	"Vereda San Isidro, mina la Escalera"		2791	2791		5°53'23.9''N | 72°47'6.6''W	5°53'23.9''N	72°47'6.6''W	Grados minutos segundos	WGS84	5.8899722	-72.7851667	WGS84	Naisla Manrique	2019-06-11		Abutilon mollissimum	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Malvaceae	Abutilon	mollissimum	Especie		(Cav.) Sweet	
UPTC:26:28797	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28797	28797	"Hierba 20 cm de talla, hojas verdes rojizas en el envés, frutos café oscuro"	1399	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Naisla Manrique	2019-07-09		Echeveria bicolor	Plantae	Magnoliophyta	Magnoliopsida	Saxifragales	Crassulaceae	Echeveria	bicolor	Especie		(Kunth) E.Walther	
UPTC:26:28798	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28798	28798	"Helecho epífito, escamas café en el rizoma, raquis café hacia la base"	1426	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Sofía Gómez-Parra	2019-06-05		Cystopteris fragilis	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	fragilis	Especie		(L.) Bernh.	
UPTC:26:28799	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28799	28799	"Helecho rupícola, 40 cm de talla, raquis verde claro, en arbustal"	1434	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20			SA	Colombia	CO	Boyacá	Tasco	Centro urbano		3326	3326		5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	Sofía Gómez-Parra	2019-06-05		Cystopteris fragilis	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Cystopteridaceae	Cystopteris	fragilis	Especie		(L.) Bernh.	
UPTC:26:28800	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28800	28800	"Helecho epífito, 20 cm de talla, soros verde claro"	1381	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	Sofía Gómez-Parra	2019-06-05		Mycopteris semihirsuta	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Mycopteris	semihirsuta	Especie		(Klotzsch) Sundue	
UPTC:26:28801	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28801	28801	"Helecho epífito sobre rama de árbol, soros café, en bosque"	1336	María Malagón | Humberto Mendoza | Sofía Gómez-Parra	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Bosque Alto Andino		SA	Colombia	CO	Boyacá	Tasco	"Vereda Santa Bárbara, sector Culebreada, bosque"		3499	3499		5°51'19''N | 72°38'18.4''W	5°51'19''N	72°38'18.4''W	Grados minutos segundos	WGS84	5.8552778	-72.6384444	WGS84	Sofía Gómez-Parra	2019-06-05		Mycopteris semihirsuta	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Mycopteris	semihirsuta	Especie		(Klotzsch) Sundue	
