id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:29425	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29425	29425	Arbusto, cáliz verde claro, frutos verde claro, cáliz amarillo crema, verde claro en el centro	1583	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-11		Tournefortia gigantifolia	Plantae	Magnoliophyta	Magnoliopsida	Boraginales	Boraginaceae	Tournefortia	gigantifolia	Especie		J.S.Mill.	
UPTC:26:29426	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29426	29426	Arbusto, 1.8 m de altura, fruto inmaduro verde claro, madura morado claro, botón floral blanco	1584	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		Humberto Mendoza	2019-09-20		Clidemia crenulata	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Clidemia	crenulata	Especie		Gleason	
UPTC:26:29427	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29427	29427	Árbol 4 m de altura. Frutos verde claro, peciolo de la hoja rojizo.	1585	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-24		Hieronyma alchorneoides	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Hieronyma	alchorneoides	Especie		Allemão	
UPTC:26:29428	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29428	29428	Planta trepadora, botones verde claro, pubescentes, cáliz verde claro, frutos inmaduros verde oscuro	1586	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-27		Passiflora	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora		Género	sp.		
UPTC:26:29429	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29429	29429	Árbol, 2 m de altura, frutos naranja claro, cáliz verde claro	1587	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-13	cf. thecaphora	Siparuna thecaphora	Plantae	Magnoliophyta	Magnoliopsida	Laurales	Siparunaceae	Siparuna	thecaphora	Especie		(Poepp. & Endl.) A.DC.	
UPTC:26:29430	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29430	29430	Hierba, 1.60 m de altura, tallo con pequeñas protuberancias, flores com corola verde crema, anteras verde crema, fruto verde con pubescencia en tonos morados, brillantes, tallo hueco	1588	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-12		Podandrogyne	Plantae	Magnoliophyta	Magnoliopsida	Brassicales	Cleomaceae	Podandrogyne		Género	sp.		
UPTC:26:29431	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29431	29431	Arbolito, frutos verde claro con tonos rojizos hacia la parte superior	1589	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-24		Hieronyma alchorneoides	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Hieronyma	alchorneoides	Especie		Allemão	
UPTC:26:29432	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29432	29432	Hierba, 1.6 m de altura, brácteas verdes con margen morado, flores moradas en la base, blancas en la parte externa	1590	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-30		Tradescantia zanonia	Plantae	Magnoliophyta	Magnoliopsida	Commelinales	Commelinaceae	Tradescantia	zanonia	Especie		(L.) Sw.	
UPTC:26:29433	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29433	29433	Hierba, 60 cm de talla, tallo verde claro, nudos rojizos, raquis de la inflorescencia verde-rojiza, sépalos rosa claro, envés de las hojas rojizos, pétalos rosa claro, anteras amarillas	1591	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1253	1253	5°48'23.1''N | 74°15'37.1''W	5°48'23.1''N	74°15'37.1''W	Grados minutos segundos	WGS84	5.8064167	-74.2603056	WGS84		María Malagón	2019-09-11	cf. extensa	Begonia extensa	Plantae	Magnoliophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia	extensa	Especie		L.B.Sm. & B.G.Schub.	
UPTC:26:29434	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29434	29434	Arbusto, 2 m de altura, raquis de la inflorescencia rojizo, flores blancas, femeninas, fruto verde claro, pequeños	1592	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-30	8:00/16:00	2019	07	30			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-19		Urera elata	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Urticaceae	Urera	elata	Especie		(Sw.) Griseb.	
UPTC:26:29435	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29435	29435	Helecho terrestre, 1 m de talla, escamas café en el rizoma, raquis verde-café, soros café claro, en bosque	1593	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84					Dryopteridaceae	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Dryopteridaceae			Familia			
UPTC:26:29436	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29436	29436	Helecho arborescente, 1.8 m de altura, base del raquis con espinas, escamas café largas, espinas a lo largo del raquis, soros pequeños, café claro, fronda 1 m de longitud	1594	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Sofía Gómez-Parra	2019-09-27		Cyathea	Plantae	Monilophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea		Género	sp.		
UPTC:26:29437	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29437	29437	Helecho terrestre, 1 m de talla, rizoma café vinaceo con abundantes escamas café, soros café claro, en bosque	1595	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		Sofía Gómez-Parra	2019-09-27		Meniscium	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Thelypteridaceae	Meniscium		Género	sp.		
UPTC:26:29438	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29438	29438	Helecho terrestre, 60 cm de talla, raquis oscuro, escamas café, soros café claro	1597	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		Sofía Gómez-Parra	2019-09-27		Asplenium	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium		Género	sp.		
UPTC:26:29439	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29439	29439	Helecho terrestre, fronda de 15 cm de largo, rizoma con escamas café, peciolo con escamas, soros café, en borde de quebrada	1599	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, quebrada Las Angustias		721	721	5°50'5.3''N | 74°16'51.7''W	5°50'5.3''N	74°16'51.7''W	Grados minutos segundos	WGS84	5.8348056	-74.2810278	WGS84		Sofía Gómez-Parra	2019-09-27		Campyloneurum	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Campyloneurum		Género	sp.		
UPTC:26:29440	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29440	29440	Arbusto, 1.7 m de altura, cáliz verde claro, corola blanca, haz de la hoja brillante, envés blanquecino	1600	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca Las Quinchas, bosque		801	801	5°50'10.8''N | 74°16'47.6''W	5°50'10.8''N	74°16'47.6''W	Grados minutos segundos	WGS84	5.8363333	-74.2798889	WGS84		C. M. Taylor	2019-08-16		Palicourea stevensiana	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Palicourea	stevensiana	Especie		C.M.Taylor	
UPTC:26:29441	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29441	29441	Planta escandente, frutos color café con pelos café, brillantes	1603	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, finca las Quinchas, camino al Bosque		890	890	5°50'6.8''N | 74°16'42.4''W	5°50'6.8''N	74°16'42.4''W	Grados minutos segundos	WGS84	5.8352222	-74.2784444	WGS84		María Malagón	2019-09-30		Mucuna mutisiana	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae	Mucuna	mutisiana	Especie		(Kunth) DC.	
UPTC:26:29442	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29442	29442	Planta epífita sobre rama de árbol, inflorescencia 60 cm de longitud, escapo verde claro, brácteas del escampo verde claro, carinadas hacia el ápice, cerca de 14 flores, bráctea floral castaño claro, pasada, sépalos verde claro, cápsula negra, vaina de la hoja castaña claro con mancha café oscuro en la base	1604	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		María Malagón	2019-09-09		Werauhia gladioliflora	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Werauhia	gladioliflora	Especie		(H.Wendl.) J.R.Grant	
UPTC:26:29443	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29443	29443	Helecho epífito sobre corteza con musgos. Soros café claro abundantes hacia el ápice de la fronda.	1605	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Sofía Gómez-Parra	2019-09-27		Cochlidium serrulatum	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Cochlidium	serrulatum	Especie		(Sw.) L.E.Bishop	
UPTC:26:29444	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29444	29444	Hierba, 60 cm de talla, pubescencia blanca, brácteas verde claro con rojo hacia el ápice, en borde de camino	1606	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		María Malagón	2019-09-27		Castilleja arvensis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Orobanchaceae	Castilleja	arvensis	Especie		Schltdl. & Cham.	
UPTC:26:29445	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29445	29445	Hierba epífita, 1 m de altura, sobre rama de árbol, flor con pétalos blancos, amarillo al interior	1607	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Naisla Manrique	2019-09-27		Sobralia piedrahitae	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Sobralia	piedrahitae	Especie		P.Ortiz	
UPTC:26:29446	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29446	29446	Hierba epífita, 30 cm de talla, sobre corteza de árbol, flor con pétalos blancos, columna amarilla con manchas vino	1608	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-31	8:00/16:00	2019	07	31			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		Naisla Manrique	2019-09-27		Epidendrum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum		Género	sp.		
