id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;georeferenceVerificationStatus;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:25035;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25035;25035;Hierba epífita, sobre árbol, flores verde pálido;20882;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Epidendrum erosum;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Epidendrum;erosum;Especie;;Ames & C.Schweinf.;
UPTC:26:25037;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25037;25037;Hierba epífita sobre tronco de árbol, flores translucida con manchas vinotinto;20884;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Cristian Castro;2018-05-30;;Stelis lentiginosa;Plantae;Magnoliophyta;Liliopsida;Orchidales;Orchidaceae;Stelis;lentiginosa;Especie;;Lindl.;
UPTC:26:25038;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25038;25038;Helecho epífito sobre tronco;20886;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Melpomene flabelliformis;Plantae;Monilophyta;Polypodiopsida;Polypodiales;Polypodiaceae;Melpomene;flabelliformis;Especie;;(Poir.) A.R.Sm. & R.C.Moran;
UPTC:26:25043;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25043;25043;Arbusto de 2 m de altura, flores color violeta oscuro;20887;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-05;;Monnina salicifolia;Plantae;Magnoliophyta;Magnoliopsida;Polygalales;Polygalaceae;Monnina ;salicifolia;Especie;;Ruiz & Pav.;
UPTC:26:25630;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25630;25630;Arbusto de 2 m de altura, calículo verde claro, flores amarillas;20888;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Zona de arbustales en ladera;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-30;aff. trianae;Gynoxys trianae;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Gynoxys;trianae;Especie;;Hieron;
UPTC:26:25050;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25050;25050;Arbusto bejucoso, tallos y flores rojizos, pétalos vinotinto claro;20889;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Zona de ladera en matorral;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-30;;Rubus gachetensis;Plantae;Magnoliophyta;Magnoliopsida;Rosales;Rosaceae;Rubus ;gachetensis ;Especie;;A. Berger;
UPTC:26:25061;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25061;25061;Arbusto de 1.5 m de altura, flores anaranjadas claro, frutos maduros morado oscuro;20891;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza, María Malagón, Sofía Gómez-Parra;2018-05-08;;Berberis goudotii;Plantae;Magnoliophyta;Magnoliopsida;Ranunculales;Berberidaceae;Berberis;goudotii;Especie;;Triana & Planch.;
UPTC:26:25088;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25088;25088;Hierba formando un cojín en zona muy humedad, capítulos blancuzcos;20892;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-05;;Laestadia pinifolia;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Laestadia ;pinifolia ;Especie;;Kunth ex Less.;
UPTC:26:25078;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25078;25078;Hierba terrestre en zona muy húmeda, tallos rojo, flor rosada con venación morada;20893;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Naisla Manrique;2018-05-05;;Gentianella corymbosa;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Gentianella;corymbosa;Especie;;(Kunth) Weaver & Ruedenberg;
UPTC:26:25048;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25048;25048;Hierba creciendo en zona anegada;20894;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;cf. densiflorus;Juncus densiflorus;Plantae;Magnoliophyta;Liliopsida;Poales;Juncaceae;Juncus;densiflorus;Especie;;Kunth;
UPTC:26:25033;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25033;25033;Hierba terrestre formando un cojín, toda la planta es verde;20895;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Phlegmariurus hippurideus;Plantae;Lycopodiophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Phlegmariurus;hippurideus;Especie;;(Christ) B.Øllg.;
UPTC:26:25084;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25084;25084;Arbusto de 1.2 m de altura, en zona muy húmeda;20896;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-05;;Espeletia murilloi;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Espeletia;murilloi;Especie;;Cuatrec.;
UPTC:26:25057;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25057;25057;Arbusto de 1.5 de talla, creciendo en zona de ladera en matorral, flores rojas;20897;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Naisla Manrique;2018-05-05;;Gaylussacia buxifolia;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Gaylussacia;buxifolia;Especie;;Kunth;
UPTC:26:25082;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25082;25082;Arbusto de 1.5 m de altura, creciendo en zona seca;20898;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-05;;Espeletia barclayana;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Espeletia;barclayana;Especie;;Cuatrec.;
UPTC:26:25065;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25065;25065;Arbusto bejucoso, cáliz verde claro, pétalos vinotinto;20899;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Rubus nubigenus;Plantae;Magnoliophyta;Magnoliopsida;Rosales;Rosaceae;Rubus ;nubigenus;Especie;;Kunth;
UPTC:26:25632;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25632;25632;Arbusto de 1.8 m de altura, capítulos con flores amarillas;20900;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Scrobicaria ilicifolia;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Scrobicaria;ilicifolia;Especie;;(L.f.) B.Nord.;
UPTC:26:25045;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25045;25045;Arbusto de 2 m de altura, flores blancas y se tornan luego rosadas, en zona de ladera;20901;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Symplocos theiformis;Plantae;Magnoliophyta;Magnoliopsida;Ebenales;Symplocaceae;Symplocos;theiformis ;Especie;;(L. f.) Oken;
UPTC:26:25052;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25052;25052;Arbusto muy ramificado, flores blancas y se tornan rojizos con la edad, frutos maduros morados;20902;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Naisla Manrique;2018-05-05;;Vaccinium floribundum;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Vaccinium ;floribundum ;Especie;;Kunth;
UPTC:26:25081;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25081;25081;Arbusto de 1 m de talla, creciendo en zona seca;20903;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Espeletia barclayana;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Espeletia;barclayana;Especie;;Cuatrec.;
UPTC:26:25059;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25059;25059;Hierba acaule, vena media por el envés morado claro, corola blanca;20904;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza, María Malagón, Sofía Gómez-Parra;2018-05-05;;Valeriana pilosa;Plantae;Magnoliophyta;Magnoliopsida;Dipsacales;Caprifoliaceae;Valeriana;pilosa ;Especie;;Ruiz & Pav.;
UPTC:26:25032;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25032;25032;Hierba rastrera;20906;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-30;;Diphasiastrum thyoides;Plantae;Lycopodiophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Diphasiastrum;thyoides;Especie;;(Willd.) Holub;
UPTC:26:25086;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25086;25086;Hierba de 60 cm de talla, calículo verde pálido, flores amarillo claro;20907;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-30;;Pentacalia ledifolia;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Pentacalia;ledifolia;Especie;;(Kunth) Cuatrec.;
UPTC:26:25092;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25092;25092;Arbusto de 3.5 m de altura, calículo verde grisáceo, flores blancuzcas;20908;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Diplostephium floribundum;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Diplostephium;floribundum ;Especie;;(Benth.) Wedd.;
UPTC:26:25620;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25620;25620;Arbusto de 2.5 m de altura, flores rosadas;20910;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-05-30;;Symplocos theiformis;Plantae;Magnoliophyta;Magnoliopsida;Ebenales;Symplocaceae;Symplocos;theiformis ;Especie;;(L. f.) Oken;
UPTC:26:25056;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25056;25056;Arbusto muy ramificado de 1 m de talla, flores blancas;20911;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Naisla Manrique;2018-05-05;;Gaultheria anastomosans;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Gaultheria ;anastomosans ;Especie;;(L. f.) Kunth;
UPTC:26:25073;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25073;25073;Arbolito de 5 m de altura, corola blanca;20912;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Naisla Manrique;2018-05-30;;Clethra fimbriata;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Clethraceae;Clethra;fimbriata;Especie;;Kunth;
UPTC:26:25077;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25077;25077;Hierba formando un cojín, flores amarillas;20913;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Sofía Gómez-Parra;2018-05-05;;Hypericum prostratum;Plantae;Magnoliophyta;Magnoliopsida;Malpighiales;Hypericaceae;Hypericum;prostratum;Especie;;Cuatrec.;
UPTC:26:25087;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25087;25087;Arbusto de 1.5 m de altura, capítulos blancuzcos;20914;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Baccharis prunifolia;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Baccharis;prunifolia;Especie;;Kunth;
UPTC:26:25055;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25055;25055;Arbusto de ramas bejucosas y péndula, frutos verdes;20915;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Plutarchia coronaria;Plantae;Magnoliophyta;Magnoliopsida;Ericales;Ericaceae;Plutarchia;coronaria;Especie;;(Linden) A.C. Sm.;
UPTC:26:25074;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25074;25074;Hierba acaule creciendo en zona muy húmeda, flores verde pálido;20916;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;cf. kalbreyeri;Halenia kalbreyeri;Plantae;Magnoliophyta;Magnoliopsida;Gentianales;Gentianaceae;Halenia;kalbreyeri;Especie;;Gilg.;
UPTC:26:25095;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:25095;25095;Hierba de apariencia acaule, hojas verde plateado;20917;Humberto Mendoza | María Malagón | Sofía Gómez-Parra;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;5/05/2018;8:00/16:00;2018;5;5;Páramo;;SA;Colombia;CO;Boyacá;Samacá;Vereda La Chorrera, páramo de Rabanal;3321;3321;3321;5°24'57.6''N | 73°36'0.6''W;5°24'57.6''N;73°36'0.6''W;Grados minutos segundos;WGS84;5416;-736001667;WGS84;;Humberto Mendoza;2018-06-05;;Espeletia argentea;Plantae;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Espeletia;argentea;Especie;;Bonpl.;
