id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:26351	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26351	26351	"Hierba rastrera, frutos morado pálido con sépalos verde pálido"	1053	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28			SA	Colombia	CO	Boyacá	Monguí	"Vereda Pericos, carretera cerca al Santuario de la Sagrada Familia"		3167	3167	3393	5°44'6.4''N | 72°49'35.9''W	5°44'6.4''N	72°49'35.9''W	Grados minutos segundos	WGS84	5.7351111	-72.8266389	WGS84		María Malagón	2019-03-21		Sibthorpia repens	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Plantaginaceae	Sibthorpia	repens	Especie		(L.) Kuntze	
UPTC:26:26352	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26352	26352	"Hierba 50 cm de altura, espiga color negro"	1151	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°40'13.5''N | 72°49'54.7''W	5°40'13.5''N	72°49'54.7''W	Grados minutos segundos	WGS84	5.6704167	-72.8318611	WGS84		María Malagón	2019-03-18		Carex luridiformis	Plantae	Magnoliophyta	Liliopsida	Poales	Cyperaceae	Carex	luridiformis	Especie		Mack. ex Reznicek & S. González	
UPTC:26:26353	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26353	26353	"Arbusto 6 m de altura, creciendo en pastizal, pétalos blancos, estigma blanco, estambres amarillos, sépalos amarillos, frutos morados"	910	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'51.8''N | 72°40'13.8''W	5°44'51.8''N	72°40'13.8''W	Grados minutos segundos	WGS84	5.7477222	-72.6705	WGS84		Humberto Mendoza	2019-03-15		Miconia bella	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	bella	Especie		Wurdack	
UPTC:26:26354	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26354	26354	"Arbusto 4 m de altura, frutos verdes"	921	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'51.8''N | 72°40'13.8''W	5°44'51.8''N	72°40'13.8''W	Grados minutos segundos	WGS84	5.7477222	-72.6705	WGS84		Humberto Mendoza	2019-03-15		Miconia theizans	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	theizans	Especie		(Bonpl.) Cogn.	
UPTC:26:26355	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26355	26355	"Hierba arrosetada, flores blancas, brácteas verdes con la base café"	841	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Duce, laguna negra"		3356	3356	3776	5°41'55''N | 72°47'18.1''W	5°41'55''N	72°47'18.1''W	Grados minutos segundos	WGS84	5.6986111	-72.7883611	WGS84		María Malagón	2019-03-12	cf. stenolepis	Greigia stenolepis	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Greigia	stenolepis	Especie		L.B. Sm.	
UPTC:26:26356	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26356	26356	"Hierba, espiga color café"	1036	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28			SA	Colombia	CO	Boyacá	Monguí	Vereda Pericos		3167	3167	3393	5°43'54.2''N | 72°49'22.9''W	5°43'54.2''N	72°49'22.9''W	Grados minutos segundos	WGS84	5.7317222	-72.8230278	WGS84		María Malagón	2019-03-18	cf. tenuifolia	Bulbostylis tenuifolia	Plantae	Magnoliophyta	Liliopsida	Poales	Cyperaceae	Bulbostylis	tenuifolia	Especie		(Rudge) J.F. Macbr.	
UPTC:26:26357	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26357	26357	"Hierba, flores moradas, frutos verdes"	886	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°41'55.2''N | 72°47'22.3''W	5°41'55.2''N	72°47'22.3''W	Grados minutos segundos	WGS84	5.6986667	-72.7895278	WGS84		María Malagón	2019-03-18		Vicia graminea	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	graminea	Especie		Sm.	
UPTC:26:26358	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26358	26358	"Hierba, flores amarillo pálido a blanquecinas"	1022	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-27	8:00/16:00	2019	02	27			SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, finca Alaska"		3461	3461	3611	5°41'17.8''N | 72°49'57.3''W	5°41'17.8''N	72°49'57.3''W	Grados minutos segundos	WGS84	5.6882778	-72.8325833	WGS84		María Malagón	2019-03-19		Halenia asclepiadea	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Gentianaceae	Halenia	asclepiadea	Especie		(Kunth) G. Don	
UPTC:26:26359	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26359	26359	"Arbusto 1.5 m de altura, capitulescencia amarilla"	870	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°42'31.2''N | 72°47'20.5''W	5°42'31.2''N	72°47'20.5''W	Grados minutos segundos	WGS84	5.7086667	-72.7890278	WGS84		José Aguilar-Cano	2019-04-25		Espeletia congestiflora	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	congestiflora	Especie		Cuatrec.	
UPTC:26:26360	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26360	26360	"Hierba, capitulescencia amarilla, brácteas con base rojiza y ápice verde, pedúnculo rojo"	1094	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero turístico, borde de bosque"		3375	3375	3950	5°42'20.8''N | 72°48'34.6''W	5°42'20.8''N	72°48'34.6''W	Grados minutos segundos	WGS84	5.7057778	-72.8096111	WGS84		José Aguilar-Cano	2019-03-22		Sigesbeckia jorullensis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Sigesbeckia	jorullensis	Especie		Kunth	
UPTC:26:26361	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26361	26361	"Hierba pubescente, capitulescencia amarilla"	1169	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-03	8:00/16:00	2019	03	03			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, El Tortero"		3634	3634	3920	5°41'47.7''N | 72°47'55.7''W	5°41'47.7''N	72°47'55.7''W	Grados minutos segundos	WGS84			WGS84	Por verificar	Humberto Mendoza	2019-03-22		Hieracium avilae	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	avilae	Especie		Kunth	
UPTC:26:26362	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26362	26362	"Hierba bejucosa, presencia de látex, flores amarillas"	1103	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero Turístico, borde de camino"		3375	3375	3950	5°42'45.1''N | 72°49'21.6''W	5°42'45.1''N	72°49'21.6''W	Grados minutos segundos	WGS84	5.7125278	-72.8226667	WGS84		Sofía Gómez-Parra	2019-04-25		Ditassa longiloba	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Ditassa	longiloba	Especie		Benth.	
UPTC:26:26363	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26363	26363	"Arbusto 3 m de altura, flores color crema, pétalos con el margen café, frutos verdes"	939	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'50.4''N | 72°40'23''W	5°44'50.4''N	72°40'23''W	Grados minutos segundos	WGS84	5.7473333	-72.6730556	WGS84		María Malagón	2019-03-15		Tournefortia killipii	Plantae	Magnoliophyta	Magnoliopsida	Boraginales	Boraginaceae	Tournefortia	killipii	Especie		Nowicke	
UPTC:26:26364	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26364	26364	"Hierba, hojas con envés blanquecino, capitulescencia amarilla"	1179	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-03	8:00/16:00	2019	03	03			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, camino al Tortero"		3634	3634	3920	5°42'2.9''N | 72°48'29.4''W	5°42'2.9''N	72°48'29.4''W	Grados minutos segundos	WGS84	5.7008056	-72.8081667	WGS84		José Aguilar-Cano	2019-03-26		Pentacalia ledifolia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Pentacalia	ledifolia	Especie		(Kunth) Cuatrec.	
UPTC:26:26365	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26365	26365	"Hierba, capitulescencia amarilla"	1180	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-03	8:00/16:00	2019	03	03			SA	Colombia	CO	Boyacá	Monguí	"Vereda Docuazua, camino al Tortero"		3634	3634	3920	5°41'59''N | 72°48'56.9''W	5°41'59''N	72°48'56.9''W	Grados minutos segundos	WGS84	5.6997222	-72.8158056	WGS84		José Aguilar-Cano	2019-03-26		Senecio madagascariensis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	madagascariensis	Especie		Poir.	
UPTC:26:26366	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26366	26366	"Arbusto 3 m de altura, flores color rosado pálido"	1051	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28			SA	Colombia	CO	Boyacá	Monguí	"Vereda Pericos, carretera cerca al Santuario de la Sagrada Familia"		3167	3167	3393	5°44'6.4''N | 72°49'35.9''W	5°44'6.4''N	72°49'35.9''W	Grados minutos segundos	WGS84	5.7351111	-72.8266389	WGS84		María Malagón	2019-03-15		Symplocos theiformis	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Symplocaceae	Symplocos	theiformis	Especie		(L. f.) Oken	
UPTC:26:26367	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26367	26367	"Arbusto, hojas con envés blanquecino, capitulescencia amarilla"	830	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Duce, laguna negra"		3356	3356	3776	5°42'3.6''N | 72°47'17.1''W	5°42'3.6''N	72°47'17.1''W	Grados minutos segundos	WGS84	5.701	-72.7880833	WGS84		José Aguilar-Cano	2019-03-22		Diplostephium floribundum	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Diplostephium	floribundum	Especie		(Benth.) Wedd.	
UPTC:26:26369	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26369	26369	"Hierba, creciendo entre frailejones"	1133	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero Turístico, frailejonal"		3375	3375	3950	5°42'24.2''N | 72°48'31.2''W	5°42'24.2''N	72°48'31.2''W	Grados minutos segundos	WGS84	5.7067222	-72.8086667	WGS84		Naisla Manrique	2019-04-25		Lachemilla nivalis	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Lachemilla	nivalis	Especie		(Kunth) Rothm.	
UPTC:26:26370	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26370	26370	"Hierba bejucosa, espata verde, espadice café"	922	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'51.8''N | 72°40'13.8''W	5°44'51.8''N	72°40'13.8''W	Grados minutos segundos	WGS84	5.7477222	-72.6705	WGS84		Naisla Manrique	2019-04-25		Anthurium oxybelium	Plantae	Magnoliophyta	Liliopsida	Alismatales	Araceae	Anthurium	oxybelium	Especie		Schott	
UPTC:26:26372	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26372	26372	"Hierba, flores color púrpura"	825	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°41'55.2''N | 72°47'22.3''W	5°41'55.2''N	72°47'22.3''W	Grados minutos segundos	WGS84	5.6986667	-72.7895278	WGS84		Naisla Manrique	2019-04-25		Salvia carnea	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	carnea	Especie		Kunth	
UPTC:26:26373	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26373	26373	"Arbusto 1 m de altura, flores color lila blanquecino, estambres amarillos, frutos verdes"	1058	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-28	8:00/16:00	2019	02	28			SA	Colombia	CO	Boyacá	Monguí	"Vereda Pericos, cerca al acueducto"		3167	3167	3393	5°43'52.2''N | 72°49'59.5''W	5°43'52.2''N	72°49'59.5''W	Grados minutos segundos	WGS84	5.7311667	-72.8331944	WGS84		Naisla Manrique	2019-04-25		Solanum ovalifolium	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	ovalifolium	Especie		Dunal	
UPTC:26:26374	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26374	26374	"Arbusto, flores moradas con estambres amarillos"	1181	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-03	8:00/16:00	2019	03	03	Frailejonal		SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, El Tortero"		3634	3634	3920	5°41'47.7''N | 72°47'55.7''W	5°41'47.7''N	72°47'55.7''W	Grados minutos segundos	WGS84			WGS84	Por verificar	Naisla Manrique	2019-04-25		Solanum stenophyllum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	stenophyllum	Especie		Dunal	
UPTC:26:26375	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26375	26375	"Arbusto 5 m, creciendo en pastizal, frutos verdes"	908	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'51''N | 72°40'16.4''W	5°44'51''N	72°40'16.4''W	Grados minutos segundos	WGS84	5.7475	-72.6712222	WGS84		Naisla Manrique	2019-04-25		Clusia triflora	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Clusiaceae	Clusia	triflora	Especie		Cuatrec.	
UPTC:26:26376	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26376	26376	"Parásita, flores anaranjadas con estambres amarillos, frutos inmaduros verdes, maduros morados"	945	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Sofía Gómez-Parra	2019-04-25		Aetanthus mutisii	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Loranthaceae	Aetanthus	mutisii	Especie		(Kunth) Engl.	
UPTC:26:26377	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26377	26377	"Arbusto 50 cm, flores blancas"	840	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°41'55.2''N | 72°47'22.3''W	5°41'55.2''N	72°47'22.3''W	Grados minutos segundos	WGS84	5.6986667	-72.7895278	WGS84		Sofía Gómez-Parra	2019-04-25		Pernettya prostrata	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Pernettya	prostrata	Especie		(Cav.) DC.	
UPTC:26:26378	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26378	26378	"Epífita, hojas con envés rojizo, amento rojizo"	892	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°42'35.2''N | 72°47'17.4''W	5°42'35.2''N	72°47'17.4''W	Grados minutos segundos	WGS84	5.7097778	-72.7881667	WGS84			2019-04-25		Peperomia hartwegiana	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	hartwegiana	Especie		Miq.	
UPTC:26:26379	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26379	26379	"Hierba bejucosa, flores color amarillo pálido, frutos verdes"	915	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'51.8''N | 72°40'13.8''W	5°44'51.8''N	72°40'13.8''W	Grados minutos segundos	WGS84	5.7477222	-72.6705	WGS84		Naisla Manrique	2019-04-25	cf. bracteata	Arracacia bracteata	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Apiaceae	Arracacia	bracteata	Especie		J.M. Coult. & Rose	
UPTC:26:26380	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26380	26380	"Arbusto 60 cm de altura, capitulescencia rosada, creciendo a orilla de camino"	1152	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°40'13.5''N | 72°49'54.7''W	5°40'13.5''N	72°49'54.7''W	Grados minutos segundos	WGS84	5.6704167	-72.8318611	WGS84					Asteraceae	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae			Familia			
UPTC:26:26381	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26381	26381	"Arbusto 2 m de altura, flores moradas"	862	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-24	8:00/16:00	2019	02	24			SA	Colombia	CO	Boyacá	Mongua	"Vereda Mongua, laguna Negra"		3356	3356	3776	5°42'35.2''N | 72°47'17.4''W	5°42'35.2''N	72°47'17.4''W	Grados minutos segundos	WGS84	5.7097778	-72.7881667	WGS84		Sofía Gómez-Parra	2019-03-27		Monnina salicifolia	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Polygalaceae	Monnina	salicifolia	Especie		Ruiz & Pav.	
UPTC:26:26382	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26382	26382	"Arbusto 50 cm de altura, flores blancas, los pétalos morados en la parte dorsal"	980	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Humberto Mendoza	2019-03-21		Arcytophyllum nitidum	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Arcytophyllum	nitidum	Especie		(Kunth) Schltdl.	
UPTC:26:26383	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26383	26383	"Arbusto 3 m de altura, creciendo a orilla de camino, flores blancas"	927	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'50.4''N | 72°40'23''W	5°44'50.4''N	72°40'23''W	Grados minutos segundos	WGS84	5.7473333	-72.6730556	WGS84		Humberto Mendoza	2019-03-21		Varronia cylindrostachya	Plantae	Magnoliophyta	Magnoliopsida	Boraginales	Boraginaceae	Varronia	cylindrostachya	Especie		Ruiz & Pav.	
